posteam,week,defteam,epa,pass_epa,rush_epa,success,pass_success,rush_success
TB,14,BUF,0.17018949706605474,0.27012487571328575,0.05516923596849665,0.48,0.5636363636363636,0.36
TB,15,NO,-0.30132554280707863,-0.3370180462718886,-0.09030071698070968,0.3561643835616438,0.35185185185185186,0.4
TB,16,CAR,0.18307683460837015,0.28942754362466017,0.07619081986558737,0.4126984126984127,0.45714285714285713,0.40625
TEN,1,ARI,-0.3256597406822204,-0.3099050454764552,-0.3322698177071288,0.421875,0.4888888888888889,0.3
TEN,2,SEA,0.16294778863424356,0.2507984387915241,0.06169055411424454,0.5121951219512195,0.625,0.38461538461538464
TEN,3,IND,0.012775097409987266,0.1533302687648758,-0.01644624139032984,0.4375,0.5625,0.35294117647058826
TEN,4,NYJ,0.021808448393754298,0.046174231046082835,0.011389247869007557,0.4574468085106383,0.4603174603174603,0.4594594594594595
TEN,5,JAX,0.2611688342595676,0.4280724492446754,0.12395188042727248,0.4918032786885246,0.48148148148148145,0.4864864864864865
TEN,6,BUF,0.25212000418077785,0.19304813602200352,0.26656562370286946,0.46,0.5161290322580645,0.38095238095238093
TEN,7,KC,0.18901255211596266,0.6181013710079745,-0.22318342295087254,0.532258064516129,0.696969696969697,0.36363636363636365
TEN,8,IND,0.09877919314827296,0.15239603405122254,-0.08109359720291438,0.43283582089552236,0.525,0.28125
TEN,9,LA,-0.0774139069221829,-0.03312737844862565,-0.0007550974539481015,0.41818181818181815,0.46875,0.4
TEN,10,NO,-0.06642905986650269,0.13784829693958509,-0.19527837691591987,0.39285714285714285,0.5,0.3076923076923077
TEN,11,HOU,-0.1867097701823569,-0.1849811501268522,-0.16599722195062966,0.4936708860759494,0.5370370370370371,0.4230769230769231
TEN,12,NE,-0.08931642943856663,-0.3112544679851472,0.09089717579061267,0.45901639344262296,0.38461538461538464,0.5277777777777778
TEN,14,JAX,0.03727966513062392,0.19643137295224947,-0.22442074015094673,0.3939393939393939,0.5128205128205128,0.2413793103448276
TEN,15,PIT,-0.20352428726355148,-0.46081454779511405,-0.00043531657244853296,0.44871794871794873,0.358974358974359,0.5121951219512195
TEN,16,SF,0.05735882875774413,0.21558976303507926,-0.29822999217760077,0.3793103448275862,0.43243243243243246,0.28
WAS,1,LAC,-0.0987543364632258,0.06741908870122071,-0.1884489574655891,0.40816326530612246,0.43333333333333335,0.4
WAS,2,NYG,0.09911073908838244,0.013084057282781614,0.3150749158751416,0.5,0.47058823529411764,0.5789473684210527
WAS,3,BUF,-0.19207280000206078,-0.07515108082032598,-0.447581473752507,0.34,0.38235294117647056,0.3
WAS,4,ATL,0.24347715715094412,0.5323028488012748,-0.27273633990807383,0.5079365079365079,0.5476190476190477,0.4166666666666667
WAS,5,NO,-0.14509009286696367,-0.16318552597094343,-0.06922075202552756,0.45454545454545453,0.4528301886792453,0.4666666666666667
WAS,6,KC,-0.16829723070952915,-0.15465173817925434,-0.2129044417769795,0.39655172413793105,0.375,0.42105263157894735
WAS,7,GB,-0.10442383095500139,-0.09670462044185736,-0.04035573258854291,0.5147058823529411,0.5106382978723404,0.5217391304347826
WAS,8,DEN,-0.016823939656422645,-0.009062451028168291,0.007404879618780283,0.39705882352941174,0.40425531914893614,0.391304347826087
WAS,10,TB,0.04197659534913022,0.18053580136715094,-0.09565194724245521,0.4305555555555556,0.5121951219512195,0.34375
WAS,11,CAR,0.19879077988362004,0.5872540759090852,-0.05093236782196899,0.47619047619047616,0.5555555555555556,0.4473684210526316
WAS,12,SEA,0.02501462800709931,0.18450585145296333,-0.10642830765608517,0.5384615384615384,0.6097560975609756,0.4634146341463415
WAS,13,LV,0.020849516334216982,0.2931396416907601,-0.1554114301201407,0.43333333333333335,0.5675675675675675,0.3448275862068966
WAS,14,DAL,-0.45756553573254494,-0.7071715591658191,0.20775341809869166,0.3333333333333333,0.2391304347826087,0.5714285714285714
WAS,15,PHI,-0.12978922658687259,-0.012103912876422939,-0.202772625199508,0.37037037037037035,0.38235294117647056,0.38095238095238093
WAS,16,DAL,-0.3386947727974205,-0.40802184583008055,-0.05049471618717929,0.30357142857142855,0.35,0.3157894736842105
